transaction_id,customer_id,customer_age_days,lifetime_value,previous_success_rate,average_order_value,previous_recovery_successes,days_since_last_purchase,amount,event_type,failure_reason,timestamp,time_of_day,day_of_week,attempts_so_far,last_contact_time,opted_out,allowed_interventions,intervention,recovered,recovered_amount,time_to_recovery_hours,previous_payment_failures
TXN000116,CUST00831,362,2215.48,0.5,188.57,0,95,202.23,checkout_abandoned,price_hesitation,2026-06-02T17:56:03.040880,17,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,0
TXN000117,CUST00719,899,16863.8,0.5,210.52,0,88,188.65,payment_failed,price_hesitation,2026-06-02T19:27:15.250318,19,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,False,0.0,,0
TXN000118,CUST01138,1115,7575.8,0.0,179.15,0,43,264.66,payment_failed,bank_decline,2026-06-02T19:31:24.902782,19,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,False,0.0,,1
TXN000119,CUST00120,659,39957.28,0.5,802.46,0,80,1680.47,payment_failed,bank_decline,2026-06-02T21:07:51.958928,21,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,0
TXN000120,CUST00649,1272,14122.85,0.5,465.61,0,90,359.37,payment_failed,bank_decline,2026-06-02T21:46:06.089831,21,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,False,0.0,,0
TXN000121,CUST00039,947,7996.83,0.5,459.69,0,90,551.29,payment_failed,price_hesitation,2026-06-02T22:27:57.998874,22,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,False,0.0,,0
TXN000122,CUST00581,1250,496.29,0.5,591.04,0,58,555.41,checkout_abandoned,price_hesitation,2026-06-02T23:34:51.295386,23,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,True,555.41,0.76,0
TXN000123,CUST00781,955,2472.38,1.0,499.0,1,1,740.4,payment_failed,otp_timeout,2026-06-02T23:51:20.715771,23,1,0,2026-06-01T15:14:34.433808,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,True,740.4,38.23,0
TXN000124,CUST00528,1372,4069.51,0.5,298.85,0,86,141.8,payment_failed,gateway_error,2026-06-03T00:03:42.353277,0,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,True,141.8,10.42,0
TXN000125,CUST01228,231,1884.96,0.5,239.13,0,98,350.47,checkout_abandoned,price_hesitation,2026-06-03T00:20:01.877809,0,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,0
TXN000126,CUST00447,1433,35664.68,0.5,280.67,0,79,544.99,payment_failed,insufficient_funds,2026-06-03T01:03:59.208227,1,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,0
TXN000127,CUST01465,168,5009.38,0.5,387.87,0,64,240.43,payment_failed,insufficient_funds,2026-06-03T01:13:21.783302,1,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,False,0.0,,0
TXN000128,CUST00737,501,5430.66,0.5,353.64,0,113,698.68,payment_failed,bank_decline,2026-06-03T01:22:17.245333,1,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,False,0.0,,0
TXN000129,CUST00618,92,96937.34,0.5,677.09,0,55,1084.5,payment_failed,gateway_error,2026-06-03T01:29:48.597410,1,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,True,1084.5,0.67,0
TXN000130,CUST00633,569,7243.72,0.5,382.24,0,10,427.37,payment_failed,insufficient_funds,2026-06-03T01:59:13.643971,1,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,True,427.37,3.35,0
TXN000131,CUST01165,158,6590.67,0.5,426.53,0,90,302.52,payment_failed,insufficient_funds,2026-06-03T02:19:11.135684,2,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,0
TXN000132,CUST00977,859,66974.5,0.5,291.82,0,22,420.53,payment_failed,price_hesitation,2026-06-03T02:31:26.309968,2,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,True,420.53,10.05,0
TXN000133,CUST00472,648,3705.9,0.5,317.99,0,53,372.81,payment_failed,otp_timeout,2026-06-03T02:33:06.519206,2,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,True,372.81,9.0,0
TXN000134,CUST00195,132,17557.89,0.5,745.5,0,69,631.34,payment_failed,price_hesitation,2026-06-03T02:37:25.134957,2,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,0
TXN000135,CUST00819,1498,26056.06,0.5,316.33,0,9,626.01,checkout_abandoned,gateway_error,2026-06-03T02:48:32.252981,2,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,True,626.01,20.18,0
TXN000136,CUST01117,880,3697.54,1.0,442.66,1,1,286.14,payment_failed,price_hesitation,2026-06-03T02:56:26.056618,2,2,0,2026-06-01T03:47:10.084149,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,0
TXN000137,CUST01350,91,3373.25,0.5,510.52,0,93,591.88,payment_failed,otp_timeout,2026-06-03T03:02:36.911039,3,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,0
TXN000138,CUST00395,1311,5360.9,0.5,219.78,0,100,312.31,payment_failed,gateway_error,2026-06-03T03:03:14.222402,3,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,True,312.31,14.53,0
TXN000139,CUST00888,24,3868.21,0.5,152.0,0,25,115.28,checkout_abandoned,otp_timeout,2026-06-03T03:16:10.002455,3,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,True,115.28,1.05,0
TXN000140,CUST00227,869,195.65,0.5,250.92,0,47,356.35,checkout_abandoned,gateway_error,2026-06-03T03:43:18.296864,3,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,False,0.0,,0
TXN000141,CUST01178,389,2996.0,0.5,108.32,0,45,74.91,payment_failed,bank_decline,2026-06-03T04:02:31.506443,4,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,False,0.0,,0
TXN000142,CUST00099,210,1403.36,0.5,280.83,0,107,144.19,checkout_abandoned,price_hesitation,2026-06-03T04:08:05.752956,4,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,False,0.0,,0
TXN000143,CUST00775,1426,1459.15,0.5,208.54,0,102,277.69,payment_failed,insufficient_funds,2026-06-03T04:41:00.442059,4,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,False,0.0,,0
TXN000144,CUST00232,30,8310.56,0.5,457.0,0,44,597.16,checkout_abandoned,otp_timeout,2026-06-03T04:47:01.568552,4,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,False,0.0,,0
TXN000145,CUST00930,806,2815.05,0.5,388.5,0,40,633.07,payment_failed,insufficient_funds,2026-06-03T06:01:20.121724,6,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,0
TXN000146,CUST01365,27,11553.92,0.5,1118.12,0,91,815.54,payment_failed,price_hesitation,2026-06-03T06:16:23.382587,6,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,0
TXN000147,CUST01321,412,10158.25,0.5,407.97,0,29,596.76,payment_failed,price_hesitation,2026-06-03T06:47:26.185701,6,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,False,0.0,,0
TXN000148,CUST00052,546,6507.66,0.5,482.4,0,71,647.11,checkout_abandoned,gateway_error,2026-06-03T07:43:10.063392,7,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,0
TXN000149,CUST00535,231,2461.85,0.5,161.01,0,105,159.88,payment_failed,otp_timeout,2026-06-03T07:59:55.338411,7,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,True,159.88,6.55,0
TXN000150,CUST01166,33,1525.51,0.5,325.69,0,100,176.53,payment_failed,gateway_error,2026-06-03T08:00:09.627257,8,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,True,176.53,1.61,0
TXN000151,CUST01265,56,3572.91,0.5,631.96,0,77,546.11,payment_failed,bank_decline,2026-06-03T08:26:31.499894,8,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,False,0.0,,0
TXN000152,CUST00416,1453,5259.94,0.5,271.1,0,41,583.91,checkout_abandoned,price_hesitation,2026-06-03T09:56:04.603107,9,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,True,583.91,4.76,0
TXN000153,CUST01429,1181,5653.89,0.5,340.7,0,49,585.94,checkout_abandoned,insufficient_funds,2026-06-03T10:10:24.366548,10,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,0
TXN000154,CUST00711,784,1768.9,0.5,556.58,0,109,617.19,payment_failed,gateway_error,2026-06-03T10:12:45.186559,10,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,False,0.0,,0
TXN000155,CUST00454,895,4476.8,0.5,286.07,0,61,286.69,payment_failed,bank_decline,2026-06-03T10:40:57.557469,10,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,False,0.0,,0
TXN000156,CUST00144,1489,2291.92,0.0,1508.91,0,65,1090.88,payment_failed,insufficient_funds,2026-06-03T10:57:35.573656,10,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,False,0.0,,1
TXN000157,CUST01350,91,3373.25,0.0,510.52,0,93,788.15,checkout_abandoned,otp_timeout,2026-06-03T11:02:02.070654,11,2,1,2026-06-03T03:02:36.911039,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,False,0.0,,1
TXN000158,CUST00468,273,9645.65,0.5,714.87,0,21,846.71,payment_failed,bank_decline,2026-06-03T11:29:05.156159,11,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,0
TXN000159,CUST01196,1070,2495.75,0.5,353.92,0,48,450.39,payment_failed,otp_timeout,2026-06-03T12:29:40.054122,12,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,0
TXN000160,CUST00933,974,3215.72,0.5,304.78,0,74,247.37,payment_failed,otp_timeout,2026-06-03T12:37:18.612835,12,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,True,247.37,2.54,0
TXN000161,CUST01020,84,3205.12,0.5,644.32,0,73,1048.55,checkout_abandoned,bank_decline,2026-06-03T14:02:20.342578,14,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,False,0.0,,0
TXN000162,CUST00677,127,4020.86,0.5,346.25,0,79,278.1,checkout_abandoned,otp_timeout,2026-06-03T14:06:08.122097,14,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,False,0.0,,0
TXN000163,CUST00017,193,11940.71,0.5,312.9,0,93,444.51,payment_failed,otp_timeout,2026-06-03T15:15:23.496284,15,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,True,444.51,6.91,0
TXN000164,CUST00962,1260,2720.06,0.5,215.46,0,20,174.43,checkout_abandoned,bank_decline,2026-06-03T15:19:40.644909,15,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,0
TXN000165,CUST00544,1246,4654.01,0.5,238.6,0,74,172.13,payment_failed,gateway_error,2026-06-03T15:28:54.335906,15,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,0
TXN000166,CUST00648,1440,19345.18,0.5,343.35,0,22,838.59,payment_failed,price_hesitation,2026-06-03T15:41:35.646446,15,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,True,838.59,5.54,0
TXN000167,CUST00297,658,3636.45,0.5,781.8,0,24,1154.35,payment_failed,gateway_error,2026-06-03T16:14:38.829267,16,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,False,0.0,,0
TXN000168,CUST01145,724,5842.75,0.5,153.07,0,26,218.15,checkout_abandoned,insufficient_funds,2026-06-03T16:29:03.213705,16,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,False,0.0,,0
TXN000169,CUST00171,135,2661.11,0.5,504.51,0,22,1000.28,checkout_abandoned,insufficient_funds,2026-06-03T16:43:58.800980,16,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,0
TXN000170,CUST00672,954,2705.89,0.5,312.18,0,14,291.57,payment_failed,price_hesitation,2026-06-03T18:39:54.117638,18,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,False,0.0,,0
TXN000171,CUST01126,1281,5094.74,0.5,385.28,0,73,252.17,payment_failed,gateway_error,2026-06-03T18:42:00.553252,18,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,True,252.17,6.28,0
TXN000172,CUST00235,1079,22194.4,0.5,348.54,0,74,232.86,payment_failed,price_hesitation,2026-06-03T18:50:31.304902,18,2,0,,True,no_action,no_action,False,0.0,,0
TXN000173,CUST01101,704,11454.75,0.5,273.72,0,68,233.83,payment_failed,price_hesitation,2026-06-03T19:00:26.084848,19,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,True,233.83,1.7,0
TXN000174,CUST00418,445,4457.41,0.5,492.05,0,87,671.52,checkout_abandoned,bank_decline,2026-06-03T19:05:10.165410,19,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,False,0.0,,0
TXN000175,CUST00594,481,9154.55,0.5,331.73,0,111,322.78,checkout_abandoned,bank_decline,2026-06-03T19:15:18.062929,19,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,0
TXN000176,CUST01286,1361,4431.02,0.0,296.27,0,118,385.19,checkout_abandoned,insufficient_funds,2026-06-03T19:36:45.634996,19,2,0,2026-06-01T03:45:52.826767,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,False,0.0,,1
TXN000177,CUST01031,260,2487.81,0.5,321.55,0,5,150.5,payment_failed,gateway_error,2026-06-03T19:38:24.750706,19,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,False,0.0,,0
TXN000178,CUST01459,774,3259.24,0.5,346.47,0,40,436.16,checkout_abandoned,insufficient_funds,2026-06-03T19:48:31.676422,19,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,True,436.16,3.46,0
TXN000179,CUST01408,3,7820.61,0.5,689.64,0,42,882.07,checkout_abandoned,bank_decline,2026-06-03T20:12:34.480989,20,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,True,882.07,11.87,0
TXN000180,CUST01200,1318,1475.7,0.5,331.89,0,56,350.9,payment_failed,insufficient_funds,2026-06-03T21:15:13.284354,21,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,False,0.0,,0
TXN000181,CUST01146,797,3905.2,0.5,336.3,0,118,348.24,checkout_abandoned,insufficient_funds,2026-06-03T21:32:24.954394,21,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,0
TXN000182,CUST01455,99,5202.36,0.5,1079.35,0,57,1018.74,checkout_abandoned,otp_timeout,2026-06-03T21:56:04.530833,21,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,True,1018.74,9.29,0
TXN000183,CUST00627,551,2196.2,0.5,227.58,0,84,308.93,payment_failed,insufficient_funds,2026-06-03T21:57:01.808910,21,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,0
TXN000184,CUST00909,138,16084.76,0.0,412.33,0,37,271.01,payment_failed,insufficient_funds,2026-06-03T22:36:02.699870,22,2,0,2026-06-02T05:24:26.357003,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,False,0.0,,1
TXN000185,CUST00997,541,2748.28,0.5,681.95,0,53,512.06,payment_failed,insufficient_funds,2026-06-03T22:47:54.084395,22,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,True,512.06,17.68,0
TXN000186,CUST00137,47,7843.67,0.5,401.17,0,48,458.43,payment_failed,price_hesitation,2026-06-03T23:14:12.034627,23,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,0
TXN000187,CUST00581,1250,496.29,1.0,591.04,1,0,504.22,payment_failed,price_hesitation,2026-06-03T23:22:41.138096,23,2,1,2026-06-02T23:34:51.295386,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,0
TXN000188,CUST01368,1444,2459.52,0.5,204.43,0,106,193.44,payment_failed,insufficient_funds,2026-06-03T23:31:18.619384,23,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,0
TXN000189,CUST00133,839,5085.73,0.5,371.87,0,15,481.09,checkout_abandoned,bank_decline,2026-06-03T23:32:57.544069,23,2,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,False,0.0,,0
TXN000190,CUST00075,714,4294.31,0.5,576.31,0,107,650.16,payment_failed,gateway_error,2026-06-04T00:43:34.629149,0,3,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,0
TXN000191,CUST00228,820,7488.88,0.5,523.94,0,91,297.44,payment_failed,otp_timeout,2026-06-04T00:51:26.647028,0,3,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,True,297.44,13.66,0
TXN000192,CUST00066,1358,5159.7,0.5,501.95,0,34,821.11,payment_failed,price_hesitation,2026-06-04T02:16:08.653694,2,3,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,False,0.0,,0
TXN000193,CUST00702,252,7552.12,0.5,153.89,0,87,266.18,payment_failed,insufficient_funds,2026-06-04T02:30:57.422763,2,3,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,False,0.0,,0
TXN000194,CUST00946,1460,6287.79,0.5,195.27,0,36,100.05,payment_failed,otp_timeout,2026-06-04T02:31:41.405658,2,3,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,False,0.0,,0
TXN000195,CUST00721,1396,7307.46,0.5,705.63,0,5,1654.37,payment_failed,gateway_error,2026-06-04T02:41:50.495907,2,3,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,True,1654.37,2.02,0
TXN000196,CUST00254,991,1636.5,0.5,191.6,0,98,209.82,payment_failed,gateway_error,2026-06-04T02:44:46.862983,2,3,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,True,209.82,0.06,0
TXN000197,CUST00596,869,3931.45,0.5,137.35,0,110,205.69,checkout_abandoned,price_hesitation,2026-06-04T03:01:49.913006,3,3,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,True,205.69,1.76,0
TXN000198,CUST00490,1399,13035.54,0.5,320.42,0,80,248.11,checkout_abandoned,bank_decline,2026-06-04T03:09:24.377640,3,3,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,False,0.0,,0
TXN000199,CUST00491,1301,2869.85,0.5,504.68,0,12,435.29,payment_failed,otp_timeout,2026-06-04T03:13:14.008214,3,3,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,False,0.0,,0
TXN000200,CUST00266,671,1048.7,0.5,352.22,0,42,341.25,payment_failed,bank_decline,2026-06-04T03:15:37.348490,3,3,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,0
TXN000201,CUST01037,23,59540.3,0.5,885.88,0,65,789.64,checkout_abandoned,gateway_error,2026-06-04T03:19:09.253735,3,3,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,True,789.64,2.93,0
TXN000202,CUST00751,222,16941.95,0.5,319.9,0,98,266.29,checkout_abandoned,gateway_error,2026-06-04T03:38:25.093912,3,3,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,True,266.29,0.09,0
TXN000203,CUST01085,1258,594.07,0.5,450.15,0,6,321.54,payment_failed,insufficient_funds,2026-06-04T04:00:29.045997,4,3,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,0
TXN000204,CUST01213,1300,20391.25,0.5,352.23,0,83,360.8,checkout_abandoned,price_hesitation,2026-06-04T04:40:51.465365,4,3,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,0
TXN000205,CUST00690,1494,3100.34,0.5,246.91,0,117,162.03,checkout_abandoned,price_hesitation,2026-06-04T04:43:09.175824,4,3,0,,True,no_action,no_action,True,162.03,0.54,0
TXN000206,CUST00058,1115,5252.32,0.5,237.95,0,16,162.76,checkout_abandoned,gateway_error,2026-06-04T05:12:43.564238,5,3,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,False,0.0,,0
